Row ID,Order ID,Order Date,Ship  Date,Ship Mode ,Customer ID,Customer Name,segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category ,Product Name,Sales,Quantity,Discount,Profit
5897,CA-2014-168305,01-Nov-14,08-Nov-14,STANDARD CLASS,PL-18925,Paul Lucas,  Home Office  ,UNITED STATES,Los Angeles,California,90049,west,OFF-PA-10004947,office supplies,paper,Easy-staple paper,21.4,5,0,9.63
8684,CA-2017-101665,11/25/2017,01-12-17,Standard Class,TZ-21580,Tracy Zic,Consumer,united states,San Francisco,California,94122,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,5.16,2,0,1.3416
9701,CA-2017-154116,12-15-17,12-19-17,Standard Class,KM-16660,Khloe Miller,Consumer,UNITED STATES,Inglewood,California,90301,West,TEC-PH-10000675,Technology,phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582
4682,CA-2016-169215,14-07-16,18-07-16,Second Class,RE-19450,Richard Eichhorn,Consumer,united states,Auburn,Unknown,13021,East,OFF-FA-10000936,OFFICE SUPPLIES,Fasteners,Acco Hot Clips Clips to Go,29.61,9,0,13.3245
5266,CA-2017-147452,09/30/2017,03-10-17,First Class,CS-11845,Cari Sayre,corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001838,Office Supplies,  Paper  ,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624
2212,CA-2016-162313,27-11-16,30-Nov-16,FIRST CLASS,VB-21745,Victoria Brennan,Corporate,UNITED STATES,Lincoln Park,Michigan,48146,Central,OFF-AP-10003842,Office Supplies,  Appliances  ,Euro-Pro Shark Turbo Vacuum,167.292,6,0.1,29.7408
7129,US-2016-117541,14-Nov-16,11/20/2016,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,  East  ,FUR-FU-10000550,Furniture,FURNISHINGS,Stacking Trays by OIC,19.92,4,0,6.5736
6517,US-2017-116652,15-Sep-17,19-09-17,Standard Class,RD-19480,Rick Duston,  Consumer  ,  United States  ,San Francisco,California,94122,West,FUR-FU-10001488,Furniture,  Furnishings  ,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5,0,105.98
2880,CA-2016-152072,15-01-16,01-19-16,STANDARD CLASS,Dp-13240,Dean percer,Home Office,  United States  ,Westfield,New Jersey,7090,EAST,TEC-AC-10000844,Technology,  Accessories  ,Logitech Gaming G510s - Keyboard,254.97,3,0,91.7892
7420,US-2016-114013,03/13/2016,15-03-16,Second Class,SC-20770,Stewart Carmichael,  Corporate  ,united states,Philadelphia,Pennsylvania,19134,east,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14
1150,CA-2015-112452,04-04-15,04-04-15,SAME DAY,NC-18340,Nat Carroll,  Consumer  ,United States,Lansing,N/A,48911,Central,TEC-PH-10000307,TECHNOLOGY,Phones,Shocksock Galaxy S4 Armband,10.95,1,0,0.438
5036,CA-2014-169803,04-06-14,04-12-14,Standard Class,SC-20260,Scott Cohen,Corporate,UNITED STATES,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0,111.1035
5013,US-2017-160465,21-07-17,26-07-17,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105,East,OFF-BI-10001670,  Office Supplies  ,Binders,Vinyl Sectional Post Binders,33.93,3,0.7,-22.62
1472,US-2015-161466,24-09-15,09-27-15,SECOND CLASS,ON-18715,Odella Nelson,CORPORATE,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10000634,OFFICE SUPPLIES,art,Newell 320,6.848,2,0.2,0.5992
7405,CA-2015-100146,14-05-15,05-19-15,STANDARD CLASS,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,N/A,93010,West,FUR-FU-10001979,Furniture,FURNISHINGS,Dana Halogen Swing-Arm Architect Lamp,122.91,3,0,34.4148
9078,US-2014-124625,11-03-14,07-11-14,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,CENTRAL,TEC-AC-10003280,TECHNOLOGY,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0,18.8937
144,CA-2017-106180,18-09-17,09/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,united states,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976
225,CA-2015-169397,12/24/2015,27-12-15,  First Class  ,JB-15925,Joni Blumstein,Consumer,UNITED STATES,Dublin,Ohio,43017,east,OFF-AR-10001958,office supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
7806,CA-2015-102260,22-Sep-15,26-09-15,standard class,SJ-20125,Sanjit Jacobs,Home Office,USA,Franklin,Tennessee,37064,South,OFF-AR-10001315,office supplies,art,Newell 310,2.816,2,0.2,0.3168
7569,CA-2014-133830,05-12-14,12-10-14,Standard Class,RL-19615,Rob Lucas,  Consumer  ,United States,Los Angeles,California,90045,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,26.46,9,0,11.907
7740,CA-2014-154781,11/21/2014,26-Nov-14,Standard Class,SC-20680,Steve Carroll,HOME OFFICE,United States,San Francisco,California,94110,west,OFF-PA-10001609,Office Supplies,PAPER,Tops Wirebound Message Log Books,6.58,2,0,3.0268
7591,CA-2016-158778,05-09-16,09-09-16,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,EAST,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,9,0.2,11.6496
4001,CA-2014-116834,10-11-14,16-Oct-14,Standard Class,Dp-13240,Dean percer,HOME OFFICE,United States,Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,furnishings,DAX Cubicle Frames - 8x10,63.47,11,0,19.041
6391,CA-2015-147529,02-07-15,11-Feb-15,Standard Class,DK-12835,Damala Kotsonis,CORPORATE,United States,Springfield,Virginia,22153,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0,6.3504
4862,CA-2014-138940,11-04-14,16-Apr-14,Second Class,GM-14455,Gary Mitchum,  Home Office  ,  United States  ,Austin,Texas,78745,CENTRAL,TEC-PH-10001835,TECHNOLOGY,phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,6,0.2,265.4232
9392,CA-2017-162474,03/13/2017,03-16-17,First Class,FH-14275,Frank Hawley,Corporate,United States,Aurora,Illinois,60505,  Central  ,TEC-PH-10004700,TECHNOLOGY,Phones,PowerGen Dual USB Car Charger,7.992,1,0.2,2.5974
4377,CA-2014-166954,25-04-14,04/30/2014,standard class,BT-11305,Beth Thompson,Home Office,united states,San Gabriel,California,91776,West,OFF-AP-10001391,OFFICE SUPPLIES,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,3,0,78.5088
3194,CA-2014-165428,09-01-14,04-09-14,First Class,JL-15130,Jack Lebron,Consumer,united states,Houston,Texas,77036,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648,3,0.8,-6.0192
2343,US-2014-143231,12-31-14,03-01-15,First Class,GM-14455,Gary Mitchum,Home Office,united states,Franklin,Massachusetts,2038,  East  ,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,113.97,3,0,27.3528
6428,CA-2016-143714,05-23-16,05/27/2016,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.368,2,0.2,3.6288
9203,CA-2016-153836,30-10-16,03-Nov-16,  Standard Class  ,EH-13765,Edward Hooks,Corporate,UNITED STATES,New York City,New York,10011,East,OFF-BI-10004817,  Office Supplies  ,  Binders  ,GBC Personal VeloBind Strips,28.752,3,0.2,10.0632
1039,CA-2017-121818,11-20-17,21-11-17,First Class,JH-15430,Jennifer Halladay,Consumer,united states,Burlington,North Carolina,27217,South,OFF-AR-10000203,Office Supplies,Art,Newell 336,23.968,7,0.2,2.6964
8043,US-2017-133081,11-03-17,15-Mar-17,Standard Class,PV-18985,Paul Van Hugh,  Home Office  ,  United States  ,Cambridge,Massachusetts,2138,EAST,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0,24.9132
6314,CA-2017-120019,16-02-17,02/21/2017,standard class,NG-18355,Nat Gilpin,Corporate,united states,Fairfield,Connecticut,6824,EAST,TEC-PH-10000923,Technology,PHONES,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99,1,0,7.3451
5629,CA-2017-148810,26-06-17,07-01-17,  Standard Class  ,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,33180,South,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.552,3,0.2,-13.6776
8370,CA-2016-118745,11-Jun-16,16-06-16,Standard Class,SV-20365,Seth Vernon,consumer,United States,Los Angeles,California,90049,West,FUR-TA-10003473,Furniture,tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.8517
3255,CA-2016-155474,07-08-16,14-Jul-16,Standard Class,CC-12220,Chris Cortes,CONSUMER,United States,Seattle,Washington,,west,TEC-PH-10001580,Technology,PHONES,Logitech Mobile Speakerphone P710e - speaker phone,107.984,1,0.2,9.4486
1825,CA-2016-167507,12-22-16,28-12-16,standard class,SA-20830,Sue Ann Reed,Consumer,UNITED STATES,Redmond,Oregon,97756,West,OFF-BI-10003694,office supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,10,0.7,-25.056
9383,CA-2014-154158,12-23-14,27-12-14,  Second Class  ,CC-12670,Craig Carreira,consumer,United States,Tampa,Florida,33614,South,OFF-AR-10001868,office supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.2,0.504
2839,CA-2016-147368,09-06-16,12-Jun-16,First Class,TC-21295,Toby Carlisle,Consumer,United States,Tallahassee,Florida,32303,South,TEC-MA-10002178,technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.828
6545,US-2017-154872,14-05-17,05/18/2017,Standard Class,DP-13000,Darren Powers,CONSUMER,United States,Cleveland,Ohio,44105,east,OFF-BI-10003007,Office Supplies,BINDERS,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,5,0.7,-46.536
2617,CA-2017-147942,04-01-17,05-04-17,Standard Class,MS-17365,Maribeth Schnelling,consumer,USA,San Francisco,California,94110,n/a,OFF-LA-10003663,office supplies,Labels,Avery 498,5.78,2,0,2.7166
2876,US-2016-167339,01-21-16,01-23-16,  Second Class  ,TD-20995,Tamara Dahlen,CONSUMER,united states,San Diego,California,92037,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,153.568,2,0.2,-5.7588
4445,US-2014-147704,11-16-14,21-11-14,standard class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,CENTRAL,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5,0,36.8245
3565,CA-2016-130029,07-03-16,07-06-16,First Class,GT-14755,Guy Thornton,Consumer,UNITED STATES,Los Angeles,California,90049,west,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,$12.96 ,2,0,6.2208
9415,CA-2015-127824,18-10-15,10/22/2015,Standard Class,JC-15775,John Castell,Consumer,united states,Seattle,Washington,98115,  West  ,TEC-PH-10004094,TECHNOLOGY,Phones,Motorola L703CM,249.584,2,0.2,15.599
6786,CA-2017-121293,25-07-17,28-07-17,second class,JC-15775,John Castell,  Consumer  ,United States,Philadelphia,Pennsylvania,19143,east,OFF-ST-10000060,OFFICE SUPPLIES,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,259.92,5,0.2,-25.992
4404,CA-2014-127936,09-02-14,09-04-14,First Class,CL-12565,Clay Ludtke,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002445,  Office Supplies  ,art,SANFORD Major Accent Highlighters,21.24,3,0,8.0712
6060,CA-2014-138072,30-12-14,03-01-15,STANDARD CLASS,GA-14725,Guy Armstrong,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004859,Tecnology,accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.968,2,0.2,6.992
5613,CA-2017-121027,18-08-17,22-08-17,Standard Class,HW-14935,Helen Wasserman,  Corporate  ,UNITED STATES,Seattle,Washington,98105,West,TEC-AC-10002253,technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9,0,224.424
9038,CA-2015-166492,07-Apr-15,10-Apr-15,FIRST CLASS,RP-19390,Resi Pölking,Consumer,UNITED STATES,New York City,New York,10035,EAST,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.8708
8867,CA-2014-120411,20-09-14,09/23/2014,first class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,FUR-BO-10004218,  Furniture  ,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",$493.43 ,5,0.3,-70.49
4444,US-2016-111290,22-07-16,07/26/2016,STANDARD CLASS,DK-13375,Dennis Kane,Consumer,UNITED STATES,Westland,Michigan,48185,central,OFF-PA-10002262,Office Supplies,PAPER,Xerox 192,32.4,5,0,15.552
6390,CA-2015-147529,02-07-15,02-11-15,standard class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Virginia,22153,South,OFF-EN-10000056,office supplies,Envelopes,Cameo Buff Policy Envelopes,311.15,5,0,146.2405
5917,US-2015-126977,17-09-15,09-23-15,standard class,PF-19120,Peter Fuller,  Consumer  ,United States,New York City,New York,10035,EAST,OFF-ST-10003058,OFFICE SUPPLIES,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6,4,0,27.434
9445,CA-2015-104052,01-Mar-15,02-Mar-15,  First Class  ,TP-21565,Tracy Poddar,  Corporate  ,united states,Coppell,Texas,,Central,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742
2183,CA-2016-128818,05-07-16,11-May-16,STANDARD CLASS,CJ-12010,Caroline Jumper,Consumer,  United States  ,New York City,New York,10009,East,TEC-MA-10000488,Technology,MACHINES,Bady BDG101FRU Card Printer,"$3,999.95 ",5,0,1159.9855
7621,US-2014-144078,11/25/2014,29-11-14,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004,west,TEC-PH-10001580,TECHNOLOGY,PHONES,Logitech Mobile Speakerphone P710e - speaker phone,539.92,5,0.2,47.243
2297,CA-2015-113145,01-Nov-15,05-11-15,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",259.7,5,0,106.477
7042,CA-2017-103443,12-17-17,12/23/2017,STANDARD CLASS,AT-10735,Annie Thurman,Consumer,UNITED STATES,New York City,New York,,EAST,FUR-FU-10000308,FURNITURE,furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0,27.3592
9287,CA-2017-154011,19-Jun-17,06/26/2017,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10003166,OFFICE SUPPLIES,BINDERS,GBC Plasticlear Binding Covers,6.888,3,0.8,-11.0208
8636,CA-2014-160094,04/30/2014,02-May-14,First Class,JM-16195,Justin MacKendrick,CONSUMER,United States,Louisville,Kentucky,40214,  South  ,OFF-AR-10004010,Office Supplies,art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,0,45.487
920,CA-2016-165218,05-03-16,11-03-16,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001558,Office Supplies,STORAGE,Acco Perma 4000 Stacking Storage Drawers,12.992,1,0.2,-0.812
6171,CA-2016-141523,12/19/2016,24-12-16,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,10035,east,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248,3,0.2,11.5587
1261,CA-2017-117079,23-Oct-17,10-27-17,standard class,JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,32216,South,TEC-PH-10004586,Technology,phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3,0.2,107.985
1798,US-2017-139465,27-Aug-17,08-30-17,First Class,MR-17545,Mathew Reese,Home Office,  United States  ,New York City,New York,10024,East,OFF-BI-10003910,  Office Supplies  ,  Binders  ,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2,11.565
7203,CA-2016-120369,10-28-16,10/28/2016,Same Day,VB-21745,Victoria Brennan,Corporate,united states,Rochester,New York,14609,East,FUR-FU-10003806,furniture,FURNISHINGS,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0,75.68
567,CA-2017-156951,01-Oct-17,08-Oct-17,Standard Class,EB-13840,Ellis Ballard,  Corporate  ,United States,Seattle,Washington,98105,WEST,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,0,45.0016
9109,CA-2015-132941,05-25-15,28-May-15,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,central,OFF-PA-10002160,Office Supplies,PAPER,Xerox 1978,32.368,7,0.2,11.7334
8372,CA-2014-165393,12-27-14,12-30-14,first class,NC-18415,Nathan Cano,consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,OFFICE SUPPLIES,Binders,GBC Standard Therm-A-Bind Covers,4.984,1,0.8,-8.4728
8008,CA-2015-110863,17-Nov-15,24-11-15,Standard Class,AA-10645,Anna Andreadi,Consumer,united states,Oklahoma City,Oklahoma,73120,CENTRAL,OFF-ST-10002756,OFFICE SUPPLIES,STORAGE,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0,5.4124
612,CA-2016-161816,28-04-16,05-01-16,first class,NB-18655,Nona Balk,Corporate,UNITED STATES,Dallas,Texas,75217,central,OFF-LA-10004345,OFFICE SUPPLIES,Labels,Avery 493,15.712,4,0.2,5.6956
335,CA-2015-137946,09-01-15,04-09-15,Second Class,DB-13615,Doug Bickford,Consumer,united states,Los Angeles,California,90045,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4.752,1,0.2,1.6038
1481,US-2016-108455,02-12-16,12-08-16,standard class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,WEST,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7,0,19.8254
1148,CA-2015-112452,04-04-15,04-Apr-15,SAME DAY,NC-18340,Nat Carroll,consumer,United States,Lansing,Michigan,48911,Central,OFF-FA-10000735,Office Supplies,fasteners,Staples,5.84,2,0,2.628
2665,CA-2016-164784,01-05-16,05-04-16,FIRST CLASS,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,south,FUR-TA-10004534,FURNITURE,Tables,Bevis 44 x 96 Conference Tables,370.62,3,0.4,-142.071
1532,CA-2017-159884,31-08-17,05-09-17,standard class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,-,85281,West,OFF-ST-10000344,Office Supplies,STORAGE,"Neat Ideas Personal Hanging Folder Files, Black",$10.74 ,1,0.2,0.8058
7263,CA-2017-156363,22-10-17,28-10-17,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,east,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,5,0.4,-6.54
4961,CA-2016-166226,11/18/2016,11-22-16,Standard Class,TC-21535,Tracy Collins,home office,United States,Los Angeles,California,90008,west,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,1,0,18.3168
3972,CA-2015-132374,22-02-15,24-02-15,second class,PS-19045,Penelope Sewall,Home Office,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10001615,Office Supplies,ART,Newell 34,79.36,4,0,20.6336
7401,CA-2016-110009,08-09-16,09/13/2016,Standard Class,TR-21325,Toby Ritter,CONSUMER,United States,Seattle,Washington,98103,WEST,FUR-FU-10003039,Furniture,FURNISHINGS,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0,14.6642
3781,CA-2014-149643,16-11-14,11-20-14,STANDARD CLASS,RH-19510,Rick Huthwaite,home office,United States,Manhattan,Kansas,66502,CENTRAL,TEC-PH-10000038,  Technology  ,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,273.96,2,0,10.9584
4703,CA-2017-140298,05-11-17,17-05-17,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,CENTRAL,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,7.996,1,0.6,-6.9965
5912,CA-2016-155383,12-17-16,22-Dec-16,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3,0,13.0284
3044,CA-2017-149559,09-11-17,12-Sep-17,  Same Day  ,KF-16285,Karen Ferguson,Home Office,united states,Long Beach,California,90805,west,FUR-CH-10002320,  Furniture  ,Chairs,Hon Pagoda Stacking Chairs,2054.272,8,0.2,256.784
3830,CA-2017-141733,07-May-17,11-May-17,Standard Class,RW-19540,Rick Wilson,Corporate,UNITED STATES,Detroit,Michigan,48234,Central,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,476.8,2,0,119.2
85,US-2017-119662,13-Nov-17,11-16-17,First Class,CS-12400,Christopher Schild,HOME OFFICE,UNITED STATES,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549
9370,CA-2017-113460,07-Nov-17,09-11-17,Second Class,KN-16390,Katherine Nockton,CORPORATE,United States,Clinton,Maryland,20735,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,$272.97 ,3,0,43.6752
